OID,Asset_Group,Is_Connected,Install_Year,Diameter,Material,Avg_Kam_Avg,Max_Kam_Max,Min_Kam_Min,Avg_Kam_Count,Avg_Kam_NaN_Count,Max_Avg_gpm,Line_Length,Dist_to_Storage,Dist_to_Hydrant,Dist_to_PV,Dist_to_SV,Leak_Y_N
9574,1,1,1940,8,88,26,146,7,153,0,0,51,4811,11,632,40,0
4366,2,1,0,8,0,0,0,0,0,0,0,1,5391,152,1759,171,0
4367,2,1,0,8,0,0,0,0,0,0,0,2,5392,152,1759,171,0
9835,1,1,1958,20,83,0,0,0,0,0,0,22,4169,183,1189,216,0
456,2,1,0,1,84,404,550,171,122,31,0,10,238,125,1896,87,0
11661,1,1,1928,10,0,0,0,0,0,0,0,35,1755,16,2234,9,0
6733,2,1,1938,6,0,0,0,0,0,0,0,11,3645,0,3047,28,0
10527,1,1,1987,12,0,0,0,0,0,0,0,135,1639,39,3571,8,0
1301,2,1,0,6,0,0,0,0,0,0,0,3,5193,11,1385,17,0
3128,2,1,1947,0.75,0,0,0,0,0,0,0,16,4199,254,1015,357,0
8828,1,1,1947,6,0,16,63,6,153,0,0,2,4205,252,1015,369,0
8201,2,1,1990,0.75,84,10,36,7,153,0,0,3,3530,233,1363,259,0
9261,2,1,0,0.75,84,0,0,0,0,0,0,3,4643,116,669,49,0
349,2,1,0,0.75,84,0,0,0,0,0,0,14,4632,119,668,49,0
2949,1,1,0,12,0,8,59,5,153,0,1,37,2590,309,3895,228,0
5535,1,1,1930,6,0,156,209,64,92,61,0,45,2508,36,2017,37,0
3503,2,1,1928,6,0,0,0,0,0,0,0,8,1781,8,2248,9,0
8829,1,1,1947,6,0,16,63,6,153,0,0,91,4129,162,1016,371,0
3511,1,1,1976,12,83,0,0,0,0,0,0,3,5857,10,1948,58,0
1116,2,1,1947,0.75,0,8,15,6,153,0,0,30,3830,202,1352,343,0
10198,1,1,0,6,0,16,77,0,122,0,0,131,3830,72,1274,343,0
188,1,1,1925,12,0,5,11,0,77,0,0,274,5860,7,1950,10,0
1841,2,1,0,6,0,0,0,0,0,0,0,9,4844,0,473,38,0
2725,1,1,1953,16,83,0,0,0,0,0,0,81,4845,5,468,1,0
5944,1,1,1953,16,83,0,0,0,0,0,0,49,4845,65,422,13,0
9138,2,1,0,6,0,0,0,0,0,0,0,16,5183,12,1388,17,0
393,1,1,1938,12,0,0,0,0,0,0,2,44,3615,37,3074,3,0
8268,1,1,1938,6,0,0,0,0,0,0,0,8,3655,29,3069,0,0
538,2,1,1983,0,0,0,0,0,0,0,0,4,5328,39,877,385,0
3820,1,1,0,8,0,0,0,0,0,0,0,33,4876,63,603,0,0
3872,2,0,1954,1,0,0,0,0,0,0,0,6,2857,241,3116,72,0
1259,2,0,0,0.75,0,0,0,0,0,0,0,10,2909,144,3650,67,0
2290,1,1,1928,10,0,0,0,0,0,0,0,51,1568,10,2075,55,0
1665,2,1,2016,2,0,0,0,0,0,0,0,14,5523,63,1569,9,0
6107,1,1,2016,6,0,0,0,0,0,0,0,9,5528,63,1582,0,0
10042,2,0,0,0.75,84,0,0,0,0,0,0,8,1168,58,4187,129,0
8055,2,1,0,0.75,84,0,0,0,0,0,0,15,4630,116,670,46,0
421,1,1,1944,12,83,0,0,0,0,0,1,385,5412,30,762,4,0
8572,1,1,2016,12,88,0,0,0,0,0,0,129,5572,43,1574,28,0
10520,2,1,0,0.75,0,0,0,0,0,0,0,23,5247,41,65,41,0
11077,1,1,0,10,0,0,0,0,0,0,0,183,2524,62,3130,79,0
4908,1,1,1949,10,83,33,115,10,81,72,0,40,4945,120,518,324,0
5863,1,1,2016,6,0,0,0,0,0,0,0,66,5537,71,1570,0,0
4539,1,1,1976,12,0,0,0,0,0,0,0,11,5758,15,1851,11,0
8169,2,1,0,0.75,84,16,25,10,153,0,0,2,2098,185,4585,140,0
6878,1,1,1949,6,0,16,93,6,153,0,0,47,5001,99,207,385,0
9194,2,1,0,0.75,0,0,0,0,0,0,0,11,1337,56,4072,17,0
2093,1,1,1976,4,83,0,0,0,0,0,0,21,5815,37,1886,0,0
11735,1,1,0,12,88,0,0,0,0,0,0,2,3985,63,2305,0,0
3032,2,1,2012,0.75,84,0,0,0,0,0,0,4,1926,115,1953,56,0
2255,2,1,1997,0.75,84,0,0,0,0,0,0,43,1464,167,4589,174,0
5528,1,1,1997,6,88,15,84,0,122,0,0,41,1443,126,4569,133,0
10385,1,1,0,48,0,0,0,0,0,0,0,196,5217,445,0,15,0
5464,2,0,1958,0.75,0,9,12,7,61,92,0,7,3271,185,2497,402,0
9484,2,1,0,0.75,0,0,0,0,0,0,0,3,1868,92,1254,107,0
2377,2,1,1946,0.75,84,0,0,0,0,0,0,28,4684,97,746,108,0
7463,1,1,1946,8,0,34,221,7,153,0,0,59,4710,39,739,49,0
4369,1,1,1909,16,0,0,0,0,0,0,0,6,4354,16,2022,0,0
11488,1,1,1944,6,0,0,0,0,0,0,0,108,5456,89,902,0,0
2724,2,1,1947,0.75,0,0,0,0,0,0,0,2,4310,339,930,243,0
3815,1,1,1923,8,0,0,0,0,0,0,0,22,1558,32,2601,274,0
3814,1,1,1923,8,0,0,0,0,0,0,0,16,1550,49,2620,274,0
1508,2,1,1983,0,0,0,0,0,0,0,0,6,5323,40,881,380,0
2025,1,1,1953,16,83,0,0,0,0,0,0,69,4886,24,514,0,0
4025,1,1,1953,16,83,0,0,0,0,0,0,8,4892,24,545,7,0
8131,1,1,1923,8,0,7,13,6,153,0,0,48,1527,64,2634,275,0
3843,2,1,1988,0,0,0,0,0,0,0,0,3,2135,237,3980,244,0
10337,2,1,0,6,0,0,0,0,0,0,0,3,5758,15,1849,10,0
384,1,1,0,8,0,7,168,0,77,0,1,19,5374,130,768,275,0
4435,1,1,1923,8,0,0,0,0,0,0,0,30,1568,24,2576,275,0
1408,2,0,0,0.75,84,0,0,0,0,0,0,8,1160,58,4195,128,0
5456,1,1,1953,16,83,12,15,10,60,93,0,75,5044,63,198,99,0
9956,1,1,0,12,0,0,0,0,0,0,0,35,4656,42,1238,7,0
5101,1,1,1940,6,0,0,0,0,0,0,0,37,4896,22,993,0,0
11942,1,1,1947,6,0,0,0,0,0,0,0,21,4930,10,973,30,0
3291,2,1,1953,0.75,0,0,0,0,0,0,0,11,3065,183,1663,187,0
7674,1,1,0,24,88,0,0,0,0,0,0,22,3985,48,2285,0,0
8749,2,1,0,0.75,84,0,0,0,0,0,0,3,4633,127,668,56,0
4850,1,1,1946,8,0,21,111,6,146,7,0,31,4503,62,722,0,0
1043,1,1,1929,6,0,30,958,0,142,0,1,348,2517,13,1766,50,0
7906,2,0,0,0.75,0,0,0,0,0,0,0,10,2916,134,3659,77,0
2816,1,1,0,12,0,0,0,0,0,0,0,11,4683,45,1231,3,0
1295,1,1,1928,10,0,0,0,0,0,0,0,9,1348,6,1919,0,0
5709,2,1,1928,6,0,0,0,0,0,0,0,2,1352,5,1919,5,0
6014,2,1,0,6,0,0,0,0,0,0,0,4,1918,0,2790,47,0
6461,2,1,1958,0.75,0,0,0,0,0,0,0,6,3274,182,2495,402,0
5160,1,1,1993,36,88,0,0,0,0,0,0,104,5165,410,52,4,0
6362,1,1,0,6,0,0,0,0,0,0,0,13,6317,41,1961,0,0
2151,2,1,0,0.75,0,0,0,0,0,0,0,8,1860,93,1250,107,0
1546,1,1,1923,6,0,0,0,0,0,0,0,3,1829,49,2267,16,0
6199,1,1,0,12,0,8,250,0,115,0,15,264,2937,29,2047,0,0
505,1,1,2002,8,0,0,0,0,0,0,0,16,2107,88,3255,62,0
6711,2,1,0,0,0,0,0,0,0,0,0,11,2105,103,3269,77,0
549,1,1,1926,10,0,0,0,0,0,0,0,46,4288,276,1044,26,0
1509,1,1,1917,8,0,0,0,0,0,0,0,11,4333,265,1044,24,0
8810,2,1,1988,0,0,10,14,8,153,0,0,6,2136,237,3977,244,0
5407,1,1,1928,10,0,0,0,0,0,0,0,47,1781,16,2254,0,0
3764,2,1,1928,6,0,0,0,0,0,0,0,5,1352,0,1914,5,0
2453,1,1,0,8,88,0,0,0,0,0,0,3,4631,124,669,52,0
11123,2,1,0,6,0,0,0,0,0,0,0,5,1873,0,1141,27,0
1229,2,1,2012,0.75,84,0,0,0,0,0,0,18,1909,115,1946,53,0
2156,2,1,1923,6,0,0,0,0,0,0,0,25,1583,8,2576,278,0
2968,1,1,1923,8,0,10,19,7,153,0,0,54,1583,26,2532,278,0
551,2,0,1954,1,0,0,0,0,0,0,0,31,2830,236,3120,72,0
2845,1,1,1928,10,0,0,0,0,0,0,0,35,1334,9,1906,0,0
1544,1,1,0,6,0,0,0,0,0,0,0,64,6568,114,1925,310,0
11843,2,1,0,6,0,0,0,0,0,0,0,24,5759,0,1833,10,0
297,2,1,0,0.75,84,0,0,0,0,0,0,3,4631,124,671,52,0
6320,2,1,0,0,0,0,0,0,0,0,0,3,2105,107,3269,77,0
9039,1,1,0,6,0,0,0,0,0,0,0,619,5325,64,464,17,0
7226,1,1,1923,6,0,0,0,0,0,0,0,343,4326,7,1732,151,0
11505,1,1,0,6,0,7,10,6,153,0,0,245,1302,14,3322,0,0
5115,2,1,2012,0.75,84,0,0,0,0,0,0,3,1919,146,1924,85,0
4310,1,1,1924,8,0,0,0,0,0,0,0,68,5322,9,609,49,0
10331,1,1,0,8,0,0,0,0,0,0,0,12,4833,45,1368,0,0
7973,1,1,1923,8,0,0,0,0,0,0,0,16,1818,49,2270,2,0
5183,2,1,0,4,0,0,0,0,0,0,0,59,4663,47,1209,2,0
10831,1,1,0,8,0,0,0,0,0,0,5,2,4662,48,1254,0,0
1652,1,1,0,6,0,345,730,0,77,0,2,352,6446,2,735,0,0
6671,2,1,0,6,0,0,0,0,0,0,0,1,6445,2,735,352,0
11533,1,1,0,6,0,13,125,0,102,0,0,165,5323,41,821,380,0
3432,1,1,0,6,83,0,0,0,0,0,0,31,5168,16,139,47,0
6844,1,1,1951,8,0,13,87,0,115,0,0,172,1454,25,2675,229,0
3404,2,0,1958,0.75,0,0,0,0,0,0,0,15,3266,185,2485,409,0
2452,1,1,0,8,88,0,0,0,0,0,0,3,4630,121,672,49,0
7656,1,1,1909,16,0,0,0,0,0,0,0,330,4359,16,2022,6,0
11967,2,1,1909,6,0,0,0,0,0,0,0,7,4355,9,2022,6,0
5972,2,1,0,6,0,0,0,0,0,0,0,2,6444,0,735,352,0
749,2,1,0,0.75,0,0,0,0,0,0,0,4,4715,65,1209,31,0
7806,2,1,0,6,0,0,0,0,0,0,0,8,1919,4,2790,47,0
3741,2,1,0,0.75,84,0,0,0,0,0,0,2,4667,82,703,43,0
1576,2,1,0,6,0,0,0,0,0,0,0,2,5182,11,1403,24,0
5041,2,1,0,0.75,84,0,0,0,0,0,0,2,4630,120,674,49,0
3112,1,1,1976,12,0,0,0,0,0,0,0,12,5817,44,1886,7,0
10524,2,1,0,8,0,0,0,0,0,0,0,10,5322,152,1729,170,0
11356,1,1,1967,8,0,0,0,0,0,0,0,2,5329,150,1734,168,0
10525,2,1,0,8,0,0,0,0,0,0,0,2,5321,152,1727,171,0
9528,2,0,0,0.75,0,7,12,5,153,0,0,15,2921,93,3695,120,0
10425,1,1,0,16,88,0,0,0,0,0,0,43,1908,97,4249,22,0
2009,1,1,0,12,0,0,0,0,0,0,0,3,4893,15,557,3,0
3092,2,1,1990,0.75,84,0,0,0,0,0,0,4,3686,161,1672,37,0
3042,1,1,0,12,0,0,0,0,0,0,0,3,4892,18,555,0,0
4527,1,1,0,6,0,0,0,0,0,0,0,38,4855,18,557,0,0
810,1,1,1976,12,0,0,0,0,0,0,0,47,5147,10,1382,0,0
8792,2,1,0,6,0,0,0,0,0,0,0,2,5180,9,1404,25,0
6774,1,1,0,24,88,0,0,0,0,0,0,47,1906,102,4238,0,0
2478,2,1,1958,0.75,0,0,0,0,0,0,0,15,3270,182,2483,407,0
10454,1,1,0,12,0,0,0,0,0,0,0,7,4892,20,551,0,0
8592,2,1,0,0.75,84,0,0,0,0,0,0,12,2277,82,2393,337,0
11882,1,1,0,8,0,0,0,0,0,0,0,1,4661,50,1253,0,0
10785,2,1,2012,6,88,0,0,0,0,0,0,14,1944,0,2057,1,0
3580,2,1,0,0.75,84,10,22,7,153,0,0,13,4659,72,705,42,0
8947,1,1,0,6,0,13,27,7,153,0,0,40,2098,197,3977,204,0
3400,2,0,0,0.75,0,0,0,0,0,0,0,12,1982,64,2122,58,0
2451,1,1,0,8,88,0,0,0,0,0,0,3,4628,118,675,46,0
3655,1,1,2012,12,88,0,0,0,0,0,0,73,1852,29,1250,35,0
3438,2,1,2012,0.75,84,0,0,0,0,0,0,19,1900,146,1917,83,0
8084,2,1,0,0.75,0,0,0,0,0,0,0,1,4662,50,1252,1,0
10679,2,1,0,6,0,0,0,0,0,0,0,9,5172,0,1406,27,0
1164,2,1,0,0.75,0,0,0,0,0,0,0,1,4661,50,1252,1,0
5995,1,1,0,6,0,0,0,0,0,0,0,76,6268,45,872,336,0
10583,2,1,0,6,0,0,0,0,0,0,0,31,6268,14,872,411,0
8789,2,1,0,0.75,84,0,0,0,0,0,0,2,4628,117,677,46,0
7175,2,1,0,8,0,0,0,0,0,0,0,10,5321,150,1730,168,0
11357,1,1,1967,8,0,0,0,0,0,0,0,3,5327,147,1736,165,0
7176,2,1,0,8,0,0,0,0,0,0,0,2,5320,150,1729,169,0
771,1,1,1958,20,83,0,0,0,0,0,0,60,4832,26,551,0,0
1931,1,1,0,12,0,0,0,0,0,0,0,14,4889,26,544,0,0
11881,1,1,0,8,0,0,0,0,0,0,0,16,4656,51,1242,1,0
331,2,1,0,0.75,0,0,0,0,0,0,0,2,4715,67,1209,31,0
9243,2,1,1909,6,0,0,0,0,0,0,0,9,4350,0,2029,9,0
4851,2,1,1923,6,0,12,244,6,153,0,0,3,4330,0,1743,417,0
517,2,1,0,0.75,0,0,0,0,0,0,0,23,5178,23,1325,40,0
3311,2,1,1990,0.75,84,0,0,0,0,0,0,5,3684,157,1675,34,0
1296,2,1,1956,0.75,0,0,0,0,0,0,0,5,1544,74,3128,328,0
6613,2,1,1956,0.75,0,0,0,0,0,0,0,5,1545,76,3128,325,0
4211,1,1,1944,24,83,7,17,5,153,0,0,104,5686,393,187,265,0
9417,2,1,1956,0.75,0,0,0,0,0,0,0,5,1546,81,3127,321,0
1804,2,1,1956,0.75,0,0,0,0,0,0,0,4,1546,78,3128,323,0
4880,1,1,1933,8,0,7,28,0,131,0,0,37,2249,110,4298,154,0
7926,2,1,1933,0.75,84,0,0,0,0,0,0,1,2249,147,4306,154,0
11828,2,1,1933,0.75,84,0,0,0,0,0,0,1,2249,147,4305,154,0
2920,1,1,0,12,0,110,857,0,138,4,1,411,3743,32,1305,58,0
2656,1,1,1928,6,0,0,0,0,0,0,0,39,3123,10,2063,17,0
2301,2,1,1990,0.75,84,12,22,8,123,31,0,11,3676,161,1674,33,0
626,1,1,0,10,0,0,0,0,0,0,0,143,6317,41,1966,13,0
1954,1,1,0,6,0,0,0,0,0,0,0,35,6297,17,1966,0,0
2450,1,1,0,8,88,0,0,0,0,0,0,14,4621,104,678,32,0
5297,2,1,0,0.75,0,0,0,0,0,0,0,2,4715,68,1207,31,0
11448,1,1,1923,6,0,26,256,0,137,6,2,568,2137,13,2408,8,0
9638,2,1,1956,0.75,0,0,0,0,0,0,0,3,1537,45,3133,356,0
11386,2,1,0,0.75,0,0,0,0,0,0,0,15,1323,41,4083,6,0
1904,1,1,0,12,0,0,0,0,0,0,0,23,4622,166,1913,0,0
9449,1,1,1928,6,0,0,0,0,0,0,0,83,2309,11,2174,275,0
4835,1,1,2013,12,88,0,0,0,0,0,0,12,4356,261,1018,0,0
6039,1,1,2013,12,88,0,0,0,0,0,0,8,4367,252,1018,0,0
9953,2,1,1953,0.75,0,0,0,0,0,0,0,21,3075,184,1642,186,0
8578,2,0,1954,1,0,0,0,0,0,0,0,4,2868,267,3168,78,0
6096,2,1,0,6,0,0,0,0,0,0,0,8,2082,9,2492,3,0
11654,2,1,0,6,0,0,0,0,0,0,0,9,2088,0,2484,8,0
6350,1,1,1958,20,83,0,0,0,0,0,0,183,3988,9,1210,34,0
2691,1,1,0,6,0,0,0,0,0,0,0,38,4576,12,1420,22,0
7361,1,1,1953,6,0,0,0,0,0,0,0,2,3083,152,1641,156,0
2660,2,1,0,6,0,0,0,0,0,0,0,7,4578,6,1420,22,0
8071,1,1,0,6,0,0,0,0,0,0,0,22,4585,12,1399,0,0
546,1,1,1948,6,83,0,0,0,0,0,0,18,4662,76,714,47,0
4933,2,0,1954,1,0,982,1016,914,153,0,0,19,2872,271,3152,64,0
6553,2,1,2016,2,0,0,0,0,0,0,0,7,5520,64,1562,18,0
2644,1,1,1928,6,0,0,0,0,0,0,0,17,3156,10,2050,0,0
8798,2,1,1995,6,0,0,0,0,0,0,0,7,3156,3,2059,17,0
4383,2,1,0,0.75,84,0,0,0,0,0,0,18,2275,77,2397,337,0
7295,2,1,1947,0.75,0,0,0,0,0,0,0,4,4196,254,1025,353,0
405,1,1,1979,6,0,17,99,0,92,0,1,13,2043,307,1022,336,0
6569,2,1,0,0.75,84,0,0,0,0,0,0,9,2043,301,1025,331,0
9153,1,1,1928,10,0,0,0,0,0,0,0,6,1329,41,1906,20,0
5952,2,1,1909,6,0,0,0,0,0,0,0,10,2619,5,3453,33,0
4698,2,1,1909,6,0,0,0,0,0,0,0,5,2615,0,3462,33,0
8383,2,1,0,8,0,0,0,0,0,0,0,11,5318,147,1732,165,0
11358,1,1,1967,8,0,0,0,0,0,0,0,10,5321,138,1739,155,0
8385,2,1,0,8,0,0,0,0,0,0,0,2,5317,145,1731,164,0
1049,1,1,1906,6,0,15,50,9,79,75,1,321,2629,14,3299,36,0
8764,2,1,1923,6,0,0,0,0,0,0,0,4,4326,3,1746,420,0
3023,1,1,2013,12,88,0,0,0,0,0,0,24,4333,262,1029,0,0
2514,2,1,1938,0.75,0,0,0,0,0,0,0,5,3508,115,2552,148,0
4961,2,1,1953,0.75,0,0,0,0,0,0,2,12,3084,153,1629,157,0
7360,1,1,1953,6,0,0,0,0,0,0,0,33,3084,153,1641,157,0
8934,2,1,1947,0.75,0,8,13,5,153,0,0,5,3848,205,1348,345,0
8384,2,1,0,8,0,0,0,0,0,0,0,1,5317,145,1732,164,0
7343,1,1,1928,10,0,0,0,0,0,0,0,3,2082,16,2497,0,0
11325,1,1,0,6,0,0,0,0,0,0,0,13,4590,26,1388,0,0
2690,1,1,0,6,0,0,0,0,0,0,0,38,4568,40,1456,60,0
5233,1,1,0,36,0,0,0,0,0,0,0,17,5889,119,981,0,0
2291,2,0,1952,0.75,0,61,236,7,112,41,1,6,2277,85,3839,240,0
4014,2,1,1956,0.75,0,0,0,0,0,0,0,4,1562,123,3120,279,0
2008,1,1,2002,12,0,0,0,0,0,0,0,135,5791,21,1762,0,0
4614,1,1,0,6,0,0,0,0,0,0,0,28,1873,21,2810,0,0
707,1,1,0,6,0,0,0,0,0,0,0,174,1699,47,2837,0,0
11570,2,0,1952,0.75,0,0,0,0,0,0,0,20,2282,79,3821,240,0
10249,2,1,1990,0.75,84,0,0,0,0,0,0,11,3674,157,1677,29,0
8396,2,1,1954,1,0,0,0,0,0,0,0,6,2818,159,3051,149,0
9810,1,1,1940,6,0,0,0,0,0,0,0,70,3646,108,1690,21,0
1006,1,1,1928,6,0,0,0,0,0,0,0,2,3171,20,2049,0,0
4909,1,1,1949,10,83,33,115,10,81,72,0,20,4979,160,502,304,0
4957,1,1,0,12,0,0,0,0,0,0,0,127,4633,33,1150,3,0
10537,1,1,2013,12,0,0,0,0,0,0,0,3,4683,56,1228,0,0
2913,1,1,0,6,0,12,78,0,102,0,0,378,4245,37,1388,13,0
6031,1,1,0,8,0,0,0,0,0,0,0,18,1901,12,2792,28,0
4400,1,1,0,24,88,0,0,0,0,0,0,6,4007,44,2280,0,0
4987,1,1,2013,12,0,0,0,0,0,0,0,15,4685,56,1217,0,0
7436,2,1,1956,0.75,0,0,0,0,0,0,0,10,1527,45,3137,356,0
6576,2,1,1923,6,0,0,0,0,0,0,0,6,2653,7,2627,8,0
9852,1,1,1923,6,0,0,0,0,0,0,0,8,2655,13,2632,0,0
4862,2,1,1947,6,0,14,159,5,153,0,0,4,4945,0,972,29,0
11076,1,1,1965,6,0,0,0,0,0,0,0,4,1908,49,4714,40,0
10521,2,1,1956,0.75,0,0,0,0,0,0,0,8,1538,78,3132,323,0
3243,1,1,1923,6,0,0,0,0,0,0,0,27,2662,15,2636,0,0
1933,2,1,0,4,0,0,0,0,0,0,0,2,5186,138,1989,63,0
638,1,1,1917,8,0,0,0,0,0,0,0,31,4329,236,1050,24,0
10928,2,1,1956,0.75,0,0,0,0,0,0,0,8,1537,76,3133,326,0
11592,2,1,1956,0.75,0,0,0,0,0,0,0,8,1537,74,3133,328,0
2139,1,1,0,6,0,0,0,0,0,0,0,68,2998,72,3762,104,0
11713,1,1,0,8,0,0,0,0,0,0,0,79,1919,12,2717,47,0
10448,2,1,1956,0.75,0,0,0,0,0,0,0,8,1539,81,3132,321,0
4346,1,1,2013,12,88,0,0,0,0,0,0,3,4697,63,1215,15,0
10652,1,1,0,6,0,0,0,0,0,0,0,11,2799,34,2055,0,0
10193,1,1,1928,10,0,18,203,6,146,8,0,87,2010,16,2439,3,0
5276,1,1,0,48,0,0,0,0,0,0,0,39,5471,351,0,456,0
9683,1,1,1942,6,0,0,0,0,0,0,0,10,4206,11,1302,0,0
11117,2,1,1942,6,0,0,0,0,0,0,0,8,4210,3,1296,10,0
2811,2,1,1947,0.75,0,0,0,0,0,0,0,17,3591,137,1131,83,0
8636,1,1,1947,6,0,0,0,0,0,0,0,46,3591,124,1131,37,0
4603,2,1,0,0.75,84,0,0,0,0,0,0,9,2269,81,2407,333,0
7896,1,1,0,6,0,0,0,0,0,0,0,4,2270,77,2402,333,0
2720,1,1,1955,6,0,0,0,0,0,0,0,21,2412,200,3624,294,0
281,2,1,0,0,0,0,0,0,0,0,0,41,2998,59,3811,92,0
2138,1,1,0,6,0,0,0,0,0,0,0,60,2939,40,3811,59,0
756,2,1,1947,0.75,0,0,0,0,0,0,0,7,3595,132,1147,85,0
2071,2,1,1953,0.75,0,0,0,0,0,0,0,13,3074,181,1660,166,0
5928,2,1,1965,0.75,84,0,0,0,0,0,0,6,2214,115,4104,35,0
4264,1,1,1923,6,0,68,1023,0,102,0,2,349,4258,7,1750,289,0
6891,1,1,1979,6,0,7,35,0,77,0,0,78,2811,150,682,159,0
3183,1,1,1965,8,0,0,0,0,0,0,0,5,1910,45,4711,40,0
7074,2,1,1938,0.75,0,0,0,0,0,0,0,20,3508,115,2535,148,0
2974,1,1,1987,12,0,9,15,7,153,0,0,68,851,38,4467,6,0
2197,2,1,0,6,0,0,0,0,0,0,0,7,1698,2,3902,13,0
8968,1,1,0,10,0,0,0,0,0,0,0,13,1705,10,3902,11,0
2437,2,1,0,0.75,84,0,0,0,0,0,0,6,2294,17,2643,32,0
7093,1,1,0,12,0,0,0,0,0,0,0,32,2294,7,2611,0,0
1932,2,1,0,4,0,0,0,0,0,0,0,61,5135,130,1990,26,0
11394,2,1,1947,6,0,0,0,0,0,0,0,6,4939,4,972,32,0
6481,2,1,1966,0.75,0,0,0,0,0,0,0,11,2572,309,3926,228,0
4613,2,1,1956,0.75,0,0,0,0,0,0,0,9,1554,123,3125,279,0
2726,1,1,1953,16,83,0,0,0,0,0,0,6,4862,17,468,58,0
8856,2,1,0,0.75,84,0,0,0,0,0,2,9,2045,296,1019,325,0
674,1,1,0,8,0,0,0,0,0,0,0,24,4838,55,1369,12,0
7455,1,1,0,8,0,0,0,0,0,0,0,34,4806,55,1369,0,0
8341,2,1,1987,0.75,84,0,0,0,0,0,0,2,865,45,4464,23,0
6791,1,1,0,6,0,0,0,0,0,0,2,173,4533,32,1492,98,0
2778,1,1,1924,8,83,0,0,0,0,0,0,32,3994,51,2264,0,0
3628,1,1,1928,10,0,8,31,6,131,22,0,17,1334,41,1890,3,0
5716,1,1,0,24,88,0,0,0,0,0,0,22,4013,44,2270,6,0
9174,2,1,1987,0.75,84,0,0,0,0,0,0,3,865,46,4464,26,0
1751,1,1,1995,8,0,10,50,6,136,17,0,58,4341,26,1093,299,0
7483,2,1,0,0.75,0,7,10,6,153,0,0,41,4302,83,1113,276,0
963,1,1,1919,6,0,0,0,0,0,0,0,166,1104,15,4107,5,0
4569,1,1,0,8,0,0,0,0,0,0,0,5,1101,139,4107,0,0
8823,1,1,1947,6,0,16,63,6,153,0,0,60,4396,187,827,88,0
8832,2,1,2012,0.75,84,7,59,5,153,0,0,3,1908,194,1879,133,0
2085,1,1,1922,12,0,0,0,0,0,0,0,23,4730,54,1187,0,0
5613,2,1,0,6,0,0,0,0,0,0,0,6,4573,0,1423,23,0
7630,1,1,1922,12,0,0,0,0,0,0,0,29,4728,30,1161,0,0
11795,1,1,1930,6,0,0,0,0,0,0,0,3,1927,45,2014,0,0
2926,1,1,1951,8,0,9,825,0,131,3,0,237,1615,65,2345,76,0
3770,1,1,1953,16,83,0,0,0,0,0,0,71,4863,23,469,63,0
6067,1,1,1958,6,0,0,0,0,0,0,0,1,1483,269,3318,0,0
1852,2,1,0,0,0,0,0,0,0,0,0,56,332,66,1879,101,0
3910,2,1,1965,0.75,84,0,0,0,0,0,0,5,2219,115,4103,34,0
4285,2,1,2012,0.75,84,0,0,0,0,0,0,3,1908,196,1878,135,0
2677,2,1,1995,6,0,0,0,0,0,0,0,3,3160,0,2057,18,0
545,1,1,1948,6,83,0,0,0,0,0,0,4,4659,72,717,43,0
3521,2,1,0,0,0,0,0,0,0,0,0,3,2127,82,3257,63,0
8893,2,1,1956,0.75,0,5,6,5,153,0,0,5,1518,13,3144,339,0
8006,2,1,0,0,0,0,0,0,0,0,0,18,2123,83,3255,62,0
7545,1,1,1990,6,0,10,21,6,153,0,0,5,3674,157,1681,29,0
3589,1,1,1955,6,0,23,78,0,115,0,1,16,2412,200,3645,277,0
8091,2,1,1954,1,0,0,0,0,0,0,0,31,2790,151,3055,141,0
1135,1,1,0,6,0,13,135,0,125,0,0,365,4568,13,1001,0,0
67,1,1,1923,10,0,0,0,0,0,0,0,2,1946,11,2054,2,0
3111,1,1,1976,12,0,0,0,0,0,0,0,53,5825,56,1851,13,0
7933,1,1,2012,12,88,0,0,0,0,0,0,40,1913,64,1958,0,0
5077,1,1,0,10,0,0,0,0,0,0,0,2,1483,269,3317,0,0
7897,1,1,0,6,0,0,0,0,0,0,0,37,2275,41,2367,337,0
693,2,1,0,6,0,0,0,0,0,0,0,2,1696,0,3909,12,0
1288,2,1,0,0.75,84,0,0,0,0,0,0,9,2268,80,2409,333,0
8452,1,1,1923,10,0,0,0,0,0,0,0,41,1946,11,2056,0,0
11778,1,1,2012,12,88,0,0,0,0,0,0,2,1945,11,2056,0,0
3095,1,1,2012,12,88,0,0,0,0,0,0,22,1923,44,1996,0,0
10979,1,1,1947,6,0,0,0,0,0,0,0,3,4939,10,970,37,0
11311,1,1,2013,12,88,0,0,0,0,0,0,14,4366,238,1023,0,0
3296,1,1,1928,10,0,0,0,0,0,0,0,2,1817,49,2281,0,0
5604,1,1,0,10,0,0,0,0,0,0,0,310,3980,60,1088,16,0
266,2,1,1987,0.75,84,0,0,0,0,0,0,5,861,41,4466,21,0
504,1,1,2002,8,0,0,0,0,0,0,0,2,2123,86,3252,59,0
10046,2,1,1923,6,0,0,0,0,0,0,0,7,2651,0,2622,10,0
5787,1,1,1904,8,0,0,0,0,0,0,0,16,4728,18,1151,0,0
11036,1,1,1922,12,0,0,0,0,0,0,0,17,4728,23,1146,0,0
3632,2,0,0,0.75,0,0,0,0,0,0,0,14,1968,64,2118,57,0
